time,AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK
28/04/2019 12:00,476,1094.88,564,168.79,831.54,16053.8975,403.17,0.7,5045,,4070,4700,1573,28,,,8669,50.05,,0,,,447.7,520,,73.47,97.1
28/04/2019 13:00,421,1118.28,468,150.77,769.62,14643,367.58,0.7,4938,,3813,4510,1286,23,,,7982,48.7,,0,,,423.1,422,,61.68,86.1
28/04/2019 14:00,338,1057.68,326,131.88,642.51,12720.585,316.72,0.7,4665,,3253,4015,900,15,,,6303,30.52,,0,,,363.9,326,,38.26,69.7
28/04/2019 15:00,258,854.99,151,92.8,429.73,9434.885,238.38,0.7,4213,,2559,3240,443,8,,,4500,19.8,,0,,,334.2,158,,24.76,53.5
28/04/2019 16:00,163,530.48,29,55.26,189.74,5476.9625,137.95,0.7,3454,,1671,2200,90,3,,,2063,7.4,,0,,,269.4,32,,11.21,35.9
28/04/2019 17:00,71,250.69,0,20.18,48.46,1895.955,56.17,0.7,2495,,748,1132.5,1,0,,,291,3.19,,0,,,156.1,1,,1.67,14.5
28/04/2019 18:00,16,47.67,0,1.53,4.54,150.1625,8.04,0.7,1273,,297,356,0,0,,,0,1,,0,,,47,0,,0.11,1.2
28/04/2019 19:00,0,0,0,6.66E-16,-2.66E-15,0,2.02,0.7,735,,5.68E-14,10.5,0,0,,,3.55E-15,0,,0,,,1.4,0,,0.04,-2.22E-16
28/04/2019 20:00,0,0,0,0,0,0,0,0.7,644,,0,1.5,1.11E-16,0,,,0,0,,0,,,0,0,,0.04,0
28/04/2019 21:00,0,0,0,0,0,0,0,0.7,640,,-7.11E-15,3.55E-15,0,0,,,0,0,,0,,,0,0,,0.04,-2.78E-17
28/04/2019 22:00,0,0,0,0.01,0,0,0,0.7,639,,0,0,1.39E-17,0,,,0,0,,0,,,0,0,,0.04,0
28/04/2019 23:00,0,0,0,-1.73E-18,-8.67E-19,0,0,0.7,635,,0,0,0,0,,,0,0,,0,,,0,0,,0.04,1.73E-18
29/04/2019 00:00,0,0,0,0,0,0,0,0.7,622,,0,0,2.78E-17,-4.34E-19,,,0,0,,0,,,0,2.78E-17,,0.04,0
29/04/2019 01:00,0,0,0,0.01,3.47E-18,0,1.39E-17,0.7,527,,0,0,0,0,,,0,0,,0,,,0,0,,0.04,0
29/04/2019 02:00,0,0,0,0,0.63,0,0,0.7,483,,0,0,4.44E-16,6.94E-18,,,0,0,,0,,,0,4.44E-16,,0.04,0
29/04/2019 03:00,10,0,7,-2.78E-17,3.72,3.32,0.46,0.7,355,,7.11E-15,-8.88E-16,3,0,,,-1.78E-15,1,,0,,,0,4,,0.11,1.39E-17
29/04/2019 04:00,31,13.89,79,1.38,15.36,381.345,16.37,0.7,178,,226,4.5,130,1,,,138,3.91,,0,,,0,68,,4.94,0.2
29/04/2019 05:00,81,218.25,211,17.86,68.17,2421.5675,71.08,0.7,148,,441,300.5,519,4,,,1164,18.79,,0,,,0.4,187,,21.96,8.1
29/04/2019 06:00,144,632.91,368,51.93,129.74,5475.3975,171.77,0.7,671,,1385,1189.5,969,9,,,2610,30.87,,0,,,50.1,359,,46.96,37.3
29/04/2019 07:00,223,1206.31,504,88.33,198.24,8656.675,313.54,0.7,2006,,2830,2468,1325,13,,,4568,43.6,,0,,,195,517,,58.49,82.7
29/04/2019 08:00,257,1744.82,608,119.32,267.1,11252.6475,459.01,0.7,3644,,3911,2813.5,1574,14,,,5365,50.9,,0,,,312.7,592,,61.67,129.9
29/04/2019 09:00,269,1966.55,652,152.56,290.88,12337.785,605.78,0.7,4399,,4624,4165,1729,14,,,5684,53.84,,0,,,397.3,651,,58.21,176.5
29/04/2019 10:00,270,1987.81,699,177.07,297.27,12341.2425,717.02,0.7,4709,,5043,5075,1793,13,,,5932,55.17,,0,,,438.8,679,,43.83,189.7
29/04/2019 11:00,254,1955.27,653,170.74,276.36,12084.72,746.6,0.7,4775,,5167,5345,1759,12,,,6185,54.72,,0,,,472.2,634,,34.59,172.4
29/04/2019 12:00,229,1817.12,555,140.34,244.38,11322.125,726.69,0.7,4922,,5156,5490,1600,11,,,6488,51.62,,0,,,486.6,549,,29.53,133.3
29/04/2019 13:00,195,1522.62,431,103.71,198.25,9619.835,661.1,0.7,4480,,5028,5185,1322,9,,,6587,50.29,,0,,,469.4,465,,28.18,89.5
29/04/2019 14:00,150,1309.36,297,71.48,153.45,7413.61,549.99,0.7,4339,,4530,4580,926,6,,,4985,40.16,,0,,,442.7,323,,25.6,70.1
29/04/2019 15:00,105,1032.27,131,50.03,105.31,5099.04,391.47,0.7,4038,,3732,3675,459,3,,,2948,22.27,,0,,,384.6,144,,17.8,61.4
29/04/2019 16:00,62,671.42,28,30.14,49.03,2638.4125,214.4,0.7,3347,,2440,2605,92,1,,,1473,8.41,,0.065,,,306.7,34,,8.09,43
29/04/2019 17:00,24,323.87,0,11.62,13.3,806.27,74.39,0.7,2324,,1062,1485,1,0,,,359,3.4,,0,,,189.5,1,,1.52,17.1
29/04/2019 18:00,6,68.34,0,0.85,3.74,64.085,11.53,0.7,1211,,342,504.5,-1.78E-15,-5.55E-17,,,1,1,,0,,,48.2,0,,0.08,2
29/04/2019 19:00,0,0.02,0,0.01,0.06,0,2.05,0.7,788,,216,21,0,0,,,0,0,,0,,,0.7,0,,0.04,0.1
29/04/2019 20:00,0,0,0,0,0,0,0,0.7,664,,0,0.5,-1.11E-16,3.47E-18,,,0,0,,0,,,0,5.55E-17,,0.04,0
29/04/2019 21:00,0,0,0,2.78E-17,-5.55E-17,0,0,0.7,642,,0,0,0,0,,,0,1.39E-17,,0,,,0,0,,0.04,2.78E-17
29/04/2019 22:00,0,0,0,0.01,0,0,0,0.7,608,,0,0,0,0,,,0,0,,0,,,0,3.47E-18,,0.04,0
29/04/2019 23:00,0,0,0,0.01,6.94E-18,0,1.39E-17,0.7,555,,-1.78E-15,0,0,0,,,-1.11E-16,0,,0,,,0,0,,0.04,-3.47E-18
30/04/2019 00:00,0,0,0,0.01,0,0,0,0.7,540,,0,0,2.78E-17,-2.17E-19,,,0,0,,0,,,0,0,,0.04,0
30/04/2019 01:00,0,0,0,0,-3.47E-18,0,0,0.7,484,,-4.44E-16,1.11E-16,0,0,,,-2.22E-16,-6.94E-18,,0,,,0,0,,0.04,-1.73E-18
30/04/2019 02:00,0,0,0,0.01,0.71,0,0,0.7,431,,0,0,0,0,,,0,0,,0,,,0,2.22E-16,,0.04,0
30/04/2019 03:00,4,0,9,1.91E-17,3.62,8.505,1.84,0.7,358,,0,0.5,4,0,,,3,1,,0,,,0,4,,0.08,0
30/04/2019 04:00,13,2.91,82,1.01,25.54,504.3725,31.22,0.7,174,,227,5.5,124,-2.78E-17,,,157,5.35,,0,,,0,59,,5.16,0.4
30/04/2019 05:00,40,57.36,264,15.23,126.13,3055.6775,117.14,0.7,152,,456,347.5,450,2,,,1561,19.46,,0,,,0.7,154,,22.97,8.8
30/04/2019 06:00,83,184.63,437,51.65,273.38,7301.7175,240.16,0.7,766,,1536,1305,868,6,,,4390,31.09,,0,,,50.8,279,,40.27,39.2
30/04/2019 07:00,135,393.06,537,105.99,477.13,12353.3725,365.94,0.7,2332,,3165,2550,1196,10,,,6820,42.61,,0,,,192.3,377,,57.02,97.9
30/04/2019 08:00,182,748.3,591,144.2,709.03,17558.4575,446.89,0.7,4224,,4615,4020,1469,13,,,8378,49.12,,0,,,308.3,440,,78.22,158.1
30/04/2019 09:00,232,1027.11,605,155.46,852.08,21922.14,495.2,0.7,5107,,5594,5400,1629,15,,,8926,52.71,,0,,,405.8,453,,90.62,192.4
30/04/2019 10:00,294,1294.6,610,154.85,1004.74,24664.9775,546.48,0.7,5512,,6030,6245,1704,16,,,9270,52.82,,0,,,457.7,418,,78.91,198.8
30/04/2019 11:00,326,1512.69,598,156.79,1011.24,25376.43,607.09,0.7,5616,,6074,6250,1684,15,,,9307,52.01,,0,,,479.8,316,,67.67,206.2
30/04/2019 12:00,322,1607.81,538,149.95,929.66,24467.22,596.64,0.7,5582,,5997,6240,1503,14,,,8761,49.74,,0,,,481.7,240,,57.54,183.7
30/04/2019 13:00,287,1529.19,439,143.14,844.73,21750.4175,520.94,0.7,5403,,5719,5930,1227,11,,,7444,47.9,,0,,,475.1,219,,46.77,155.4
30/04/2019 14:00,238,1305.8,289,134.36,724.31,17790.1275,443.21,0.7,5064,,5063,5250,885,8,,,5908,27.99,,0,,,437.7,196,,33.16,108.9
30/04/2019 15:00,192,1028.35,121,111.42,489.26,12374.615,326.48,0.7,4577,,3983,4045,455,5,,,3856,13.98,,0,,,381.2,135,,20.19,59.8
30/04/2019 16:00,132,678.37,26,70.48,204.61,6553.44,177.26,0.7,3678,,2512,2790,104,2,,,1881,5.73,,0,,,298.3,26,,9.78,44.9
30/04/2019 17:00,62,298.26,0,26.04,51.69,2120.77,68.95,0.7,2580,,1089,1480,2,0,,,348,3.11,,0,,,178.8,0,,2.05,19.8
30/04/2019 18:00,16,50.32,0,2.3,4.35,196.5,11.96,0.7,1345,,355,427.5,3.55E-15,0,,,1,1,,0,,,49.1,0,,0.11,3.8
30/04/2019 19:00,0,0.01,0,0.01,0.17,0,2.05,0.7,758,,209,300.5,0,0,,,0,0,,0,,,1.1,0,,0.04,0.3
30/04/2019 20:00,0,0,0,0,0,0,0,0.7,637,,0,23.5,-4.44E-16,0,,,0,0,,0,,,0,0,,0.03,0.3
30/04/2019 21:00,0,0,0,0,0,0,-2.22E-16,0.7,629,,0,0,-10.97653532,0,,,-2.22E-16,1.39E-17,,0,,,0,0,,0.03,0.3
30/04/2019 22:00,0,0,0,0.01,0,0,0,0.7,624,,0,0,-30.62711146,0,,,0,0,,0,,,0,8.67E-19,,0.03,0.3
30/04/2019 23:00,0,0,0,0.01,0,0,0,0.7,594,,0,0,-51.28485401,0,,,2.78E-17,0,,0,,,0,0,,0.03,0.3
01/05/2019 00:00,0,0,0,0,0,0,0,0.7,585,,0,0,-65.28288854,0,,,0,0,,0,,,0,0,,0.03,0.3
01/05/2019 01:00,0,0,0,0.01,0,0,-6.94E-18,0.7,599,,4.44E-16,0.5,-64.95434066,0,,,-2.22E-16,0,,0,,,0,0,,0.02,0.3
01/05/2019 02:00,0,0,0,0,0.8,0,0.01,0.7,541,,0,1,-42.63233595,0,,,0,0,,0,,,0,1.11E-16,,0.02,0.3
01/05/2019 03:00,19,0,6,0,4.18,7.9975,0.82,0.7,399,,7.11E-15,1,9.35,0,,,3.55E-15,1,,0,,,0,3,,0.05,0.3
01/05/2019 04:00,58,16.7,88,3.75,63.99,623.32,13.17,0.7,214,,227,10,138.52,1,,,146,2.39,,0,,,0,45,,5.96,0.7
01/05/2019 05:00,146,173.95,278,32.77,281.84,3369.275,46.93,0.7,192,,467,313,469.92,5,,,1395,5.74,,0,,,0.7,138,,28.18,14.9
01/05/2019 06:00,267,450.12,490,86.66,622.8,7767.2675,106.79,0.7,766,,1476,1092.5,863.45,13,,,3264,22.76,,0,,,43,249,,66.3,66.7
01/05/2019 07:00,442,711.25,663,154.37,865.54,12871.0575,158.8,0.7,2145,,2992,2115,1190.55,21,,,5869,37.8,,0,,,148.9,329,,107.2,139.5
01/05/2019 08:00,572,810.56,762,227.35,1019.49,17574.615,198.46,0.7,4050,,4371,3215,1366.88,27,,,7678,43.7,,0,,,256.5,379,,137.43,203.4
01/05/2019 09:00,667,1013.6,770,272.34,1090,20689.86,244.45,0.7,4983,,5394,4050,1387.45,31,,,8613,46.94,,0,,,379.7,422,,154.91,247.1
01/05/2019 10:00,767,1295.25,764,294.72,1048.17,22269.4525,294.7,0.7,5402,,5844,4335,1356.27,33,,,8931,46.82,,0,,,448.5,442,,161.42,257.4
01/05/2019 11:00,744,1727.38,683,299.49,958.58,22681.34,325.08,0.7,5515,,5917,4205,1270.54,33,,,9002,48.33,,0,,,473.1,501,,156.49,281.8
01/05/2019 12:00,678,2039.08,584,287.65,878.65,22177.55,329.79,0.7,5374,,5713,3950,1101.45,30,,,8348,44.29,,0,,,480,485,,145.37,283.8
01/05/2019 13:00,605,2027.84,441,260.83,825.95,20210.7375,306.64,0.7,4724,,5228,3525,891.95,26,,,7282,47.19,,0,,,470,434,,122.78,266.2
01/05/2019 14:00,472,1728.36,275,216.42,658.36,16490.4625,223.16,0.7,4246,,4371,2960,638.41,19,,,5337,26.17,,0,,,444.6,298,,95.07,229.6
01/05/2019 15:00,349,1280.39,129,156.31,408.33,11661.36,127.93,0.7,3805,,3352,2435,342.82,11,,,3880,19.71,,0,,,393.7,148,,63.59,173.9
01/05/2019 16:00,213,765.99,26,86.62,178.65,6338.165,66.88,0.7,3235,,2017,1685,95.66,4,,,1707,7.76,,0,,,309.5,36,,29.43,105.5
01/05/2019 17:00,89,334.13,0,29.21,52.79,2060.7825,25.85,0.7,2255,,860,1082,3.59,0,,,318,2.74,,0,,,185.3,1,,6.33,32.5
01/05/2019 18:00,22,65.47,0,2.66,4.95,175.585,9.93,0.7,1131,,314,449.5,,0,,,2,1,,0,,,49,0,,0.23,5.5
01/05/2019 19:00,1,0.02,0,0.01,0.29,0.005,1.04,0.7,737,,209,29,,0,,,7.11E-15,0,,0,,,1.1,0,,0.02,0.1
01/05/2019 20:00,0,0,0,0,0,0,0,0.7,650,,0,1.5,,-1.39E-17,,,0,0,,0,,,0,0,,0.02,0
01/05/2019 21:00,0,0,0,0,1.11E-16,0,0,0.7,622,,0,0,,0,,,4.44E-16,0,,0,,,0,0,,0.02,0
01/05/2019 22:00,0,0,0,0.01,0,0,0,0.7,598,,0,0,,0,,,0,0,,0,,,0,-3.47E-18,,0.04,0
01/05/2019 23:00,0,0,0,0.01,0,0,0,0.7,593,,0,-4.44E-16,,0,,,-2.78E-17,1.73E-18,,0,,,0,0,,0.04,0
02/05/2019 00:00,0,0,0,0,0,0,0,0.7,568,,0,0,,0,,,0,0,,0,,,0,-1.39E-17,,0.04,0
02/05/2019 01:00,0,0,0,0.01,5.55E-17,0,1.39E-17,0.7,480,,0,0.5,,0,,,-2.22E-16,-1.39E-17,,0,,,0,0,,0.04,0
02/05/2019 02:00,0,0,0,0,0.9,0,0,0.7,404,,0,0.5,,-3.47E-18,,,0,0,,0,,,0,2.22E-16,,0.04,0
02/05/2019 03:00,22,0,5,0,4.91,10.0075,0.2,0.7,345,,0,0.5,6.85,0,,,3,1,,0,,,0,4,,0.12,5.55E-17
02/05/2019 04:00,70,24.04,61,5.63,65.11,665.955,13.25,0.7,153,,225,6,60.1,2,,,189,1,,0,,,0,77,,6.64,0.6
02/05/2019 05:00,167,206.75,170,41.1,264.25,3573.5875,58.11,0.7,92,,407,330.5,212.72,10,,,1730,2.93,,0,,,1,250,,30.6,17.5
02/05/2019 06:00,302,475.41,320,100.77,609.23,7990.0475,144.98,0.7,684,,1055,1393,398.36,19,,,4436,10.55,,0,,,52.8,442,,68.15,59
02/05/2019 07:00,493,793.14,487,156.59,1018.11,12831.2675,225.46,0.7,2079,,2009,2391,561.43,28,,,6791,15.84,,0,,,198,626,,104.9,123.3
02/05/2019 08:00,616,1091.61,600,194.64,1233.27,17557.1125,307.18,0.7,3937,,2777,3930,673.91,34,,,8449,18.37,,0,,,311.2,749,,133.57,205.1
02/05/2019 09:00,690,1048.92,659,204.2,1184.42,21030.8,361.61,0.7,4854,,3307,4120,726.01,37,,,9323,18.22,,0,,,395,711,,149.91,249.9
02/05/2019 10:00,763,918.84,638,188.82,1150.74,21480.71,422.21,0.7,5224,,3715,4395,731.88,39,,,9747,14.09,,0,,,434.9,660,,152.13,244.8
02/05/2019 11:00,768,715,622,157.06,1177.83,20502.1375,439.4,0.7,5325,,3763,4450,687.52,38,,,9568,18.68,,0,,,453.1,611,,155.43,233.7
02/05/2019 12:00,736,747.58,554,134.51,1129.01,18533.5125,435.28,0.7,5301,,3662,4410,596.67,34,,,9038,18.53,,0,,,458.7,564,,147.22,212.3
02/05/2019 13:00,654,732.81,440,113.25,968.79,15575.82,434.43,0.7,5201,,3456,4395,471.69,29,,,7873,17.22,,0,,,450.7,459,,131.04,209.6
02/05/2019 14:00,520,732.83,309,92.55,718.92,12094.9275,398.78,0.7,4690,,3316,3715,324.01,22,,,6031,11.1,,0,,,430.2,333,,105.58,191.8
02/05/2019 15:00,400,678.99,151,57.71,431.8,8130.01,315.64,0.7,4020,,2606,2895,165.35,13,,,3890,8.51,,0,,,374,174,,70.36,158.3
02/05/2019 16:00,254,495.61,33,28.59,194.6,4140.715,194.61,0.7,3265,,1784,1870,42.87,5,,,1788,3.61,,0,,,281.5,56,,30.52,106.5
02/05/2019 17:00,108,248.03,1,10.07,51.03,1306.2275,75.93,0.7,2350,,877,1053.5,3.02,0,,,336,2.44,,0,,,176.7,7,,5.47,40.6
02/05/2019 18:00,26,62.33,0,1.07,4.18,117.3925,14.14,0.7,1227,,329,374,-6.907402531,-4.44E-16,,,9,1,,0,,,47,0,,0.24,5.3
02/05/2019 19:00,2,0.15,0,0.01,0.3,0.005,5.05,0.7,693,,211,24.5,-7.417809082,0,,,0,2.22E-16,,0,,,1,0,,0.04,0.1
02/05/2019 20:00,0,0,0,0,0,0,0,0.7,569,,0,1.5,-3.464311092,2.78E-17,,,0,0,,0,,,0,6.94E-18,,0.02,0
02/05/2019 21:00,0,0,0,0,0,0,0,0.7,545,,2.84E-14,0.5,4.00E-15,0,,,0,0,,0,,,0,0,,0.02,0
02/05/2019 22:00,0,0,0,0.01,0,0,0,0.7,486,,0,0,0,-3.47E-18,,,0,0,,0,,,0,8.67E-19,,0.03,0
02/05/2019 23:00,0,0,0,0.01,-6.94E-18,0,0,0.7,466,,0,-4.44E-16,5.55E-17,0,,,-6.94E-18,0,,0,,,0,0,,0.04,0
03/05/2019 00:00,0,0,0,0.01,0,0,0,0.7,407,,0,0,0,0,,,0,0,,0,,,0,0,,0.04,0
03/05/2019 01:00,0,0,0,0,-1.39E-17,0,2.78E-17,0.7,345,,4.44E-16,0,0,0,,,-5.55E-17,1.39E-17,,0,,,0,0,,0.04,0
03/05/2019 02:00,0,0,0,0.01,0.82,0,0.02,0.7,264,,0,0,0,-1.39E-17,,,0,0,,0,,,0,-2.22E-16,,0.02,0
03/05/2019 03:00,11,0,3,1.91E-17,3.11,13.1925,2.28,0.7,128,,-7.11E-15,8.88E-16,16.71,0,,,2,2,,0,,,0,5,,0.02,0
03/05/2019 04:00,35,11.77,34,1.31,20.08,507.7225,40.34,0.7,74,,225,2,146.93,2,,,160,2.61,,0,,,0,80,,3.29,0.8
03/05/2019 05:00,78,105.84,115,13.82,73.9,2547.4775,140.67,0.7,107,,401,217.5,514.13,6,,,1089,5.72,,0,,,1.2,278,,15.29,16.1
03/05/2019 06:00,136,310.75,203,38.63,143.03,6017.01,286.33,0.7,707,,972,781,955.15,11,,,2564,19.23,,0,,,50.1,510,,32.8,57.2
03/05/2019 07:00,204,714.89,271,66.86,231.52,9696.07,399.09,0.7,2345,,1932,1375,1338.18,16,,,4360,23.18,,0,,,194.2,683,,41.89,110.9
03/05/2019 08:00,249,888.91,313,78.43,335.05,12396.4575,471.59,0.7,4034,,3019,2010,1606.01,21,,,5338,41.22,,0.065,,,309.7,800,,45.91,165.4
03/05/2019 09:00,280,1043.73,325,104.3,496.16,13988.7325,534.31,0.7,4583,,3640,2775,1746.81,24,,,6099,38.66,,0,,,391.4,845,,50.64,172.6
03/05/2019 10:00,310,1188.89,309,134.17,537.5,15298.315,592.45,0.7,4963,,3911,3600,1777.17,25,,,6973,43.82,,0,,,439.7,836,,39.3,172
03/05/2019 11:00,346,1252.93,287,152.39,588.34,15648.055,570.87,0.7,5076,,3771,3890,1688.96,23,,,7126,48.21,,0,,,466,737,,47.83,167.1
03/05/2019 12:00,376,1049.4,232,154.13,516.26,14609.1325,533.4,0.7,4937,,3574,3720,1482.04,21,,,6230,47.74,,0,,,471.7,641,,52.16,163.5
03/05/2019 13:00,380,903,164,136.51,494.99,12523.58,482.35,0.7,4752,,3417,3530,1173.34,18,,,4975,47.06,,0,,,456,502,,51.8,134.8
03/05/2019 14:00,326,705.76,117,114.04,458.75,9974.2925,358.97,0.7,4371,,3185,3175,801.74,14,,,4059,39.03,,0,,,434.4,326,,45.69,103.3
03/05/2019 15:00,253,696.09,54,92.8,325.55,7091.235,248.97,0.7,3707,,2521,2350,407.25,8,,,2242,20.34,,0,,,391.5,160,,26.31,90.4
03/05/2019 16:00,165,535.67,14,49.99,152.75,3987.055,149.89,0.7,3202,,1654,1405,103.69,3,,,1157,7.83,,0,,,311.2,43,,12.26,67.8
03/05/2019 17:00,75,209.79,1,18.11,37.27,1453.63,60.95,0.7,2554,,901,796,7.37,0,,,245,3.88,,0,,,188.2,2,,3.07,30.3
03/05/2019 18:00,20,41.86,0,1.93,2.98,136.4325,12.54,0.7,1346,,337,267.5,0,-2.22E-16,,,0,1,,0,,,51.9,0,,0.21,6.7
03/05/2019 19:00,2,0.04,0,0.01,0.34,0.0125,2.07,0.7,735,,215,20,0,0,,,0,0,,0,,,1.3,0,,0.04,0.4
03/05/2019 20:00,0,0,0,0.01,0,0,0,0.7,613,,0,1.5,0,-1.39E-17,,,0,0,,0,,,0,1.11E-16,,0.04,0.3
03/05/2019 21:00,0,0,0,-8.67E-18,0,0,0,0.7,605,,2.84E-14,0.5,-1.39E-17,0,,,0,0,,0,,,0,0,,0.03,0.3
03/05/2019 22:00,0,0,0,0.01,0,0,0,0.7,595,,0,0,0,-1.73E-18,,,0,0,,0,,,0,0,,0.02,0.3
03/05/2019 23:00,0,0,0,0.01,0,0,1.39E-17,0.7,600,,0,-1.11E-16,3.47E-18,0,,,0,-8.67E-19,,0,,,0,0,,0.02,0.3
04/05/2019 00:00,0,0,0,0,0,0,0,0.7,572,,0,0,0,-5.42E-20,,,0,0,,0,,,0,-1.39E-17,,0.03,0.3
04/05/2019 01:00,0,0,0,0.01,0,0,-1.39E-17,0.7,509,,4.44E-16,-2.22E-16,5.55E-17,0,,,-1.11E-16,-6.94E-18,,0,,,0,0,,0.05,0.3
04/05/2019 02:00,0,0,0,0,0.83,0,0.02,0.7,420,,0,0,0,0,,,0,0,,0,,,0,0,,0.06,0.3
04/05/2019 03:00,13,0,12,-6.94E-18,3.72,11.1425,1.68,0.7,329,,-7.11E-15,1,16.46,0,,,1,1,,0,,,0,6,,0.06,0.3
04/05/2019 04:00,38,12.74,94,3.72,65.3,528.9225,30.64,0.7,232,,228,17,100.73,1,,,69,2.21,,0,,,0,80,,1.69,0.8
04/05/2019 05:00,82,177.11,243,26.94,257.08,2486.51,110.63,0.7,222,,441,501,309.54,6,,,601,5.29,,0,,,1.5,236,,9.15,13.3
04/05/2019 06:00,133,597.79,397,65.57,501.35,5484.07,241.26,0.7,947,,1209,1720,530.17,13,,,1630,18.82,,0,,,55.8,410,,20.24,34.9
04/05/2019 07:00,201,1080.55,569,87.55,672.71,8585.285,367.42,0.7,2631,,2177,3395,682.54,20,,,2950,27.76,,0,,,196.8,529,,29.73,52.2
04/05/2019 08:00,235,1347.02,673,92.82,760.44,10633.44,461.97,0.7,3825,,2957,4770,767.95,22,,,3620,38.05,,0,,,312.2,590,,32.39,72.7
04/05/2019 09:00,255,1664.16,694,117.04,796.21,12117.0775,487.73,0.7,4380,,3502,6030,811.46,21,,,4082,35.84,,0,,,401.2,622,,40.91,99.2
04/05/2019 10:00,283,1665.2,638,128.47,765.45,13295.545,529.35,0.7,4709,,3861,6925,823.4,20,,,4663,21.34,,0,,,443.6,640,,46.66,116.4
04/05/2019 11:00,291,1957.11,540,118.86,642.78,13227.7925,570.09,0.7,4920,,3928,7135,782.78,19,,,5219,38.93,,0,,,467.8,639,,44.63,119.5
04/05/2019 12:00,282,1934.13,416,108.18,498,12981.9225,582.17,0.7,4997,,3671,7135,704.72,16,,,5290,33.33,,0,,,474.5,535,,39.35,117.6
04/05/2019 13:00,260,1839.98,284,82.91,341.69,12089.9225,549.38,0.7,5002,,3429,6715,582.47,12,,,4225,32.81,,0,,,459.3,419,,34.88,109.3
04/05/2019 14:00,221,1588.07,208,56.63,224.34,10205.2925,480.69,0.7,4853,,3083,5885,411.49,8,,,3369,22.96,,0,,,429.1,276,,29.62,107.7
04/05/2019 15:00,178,1206.61,124,27.52,146.99,7857.225,365.41,0.7,4475,,2584,4660,218.97,4,,,2217,10.95,,0,,,386.8,124,,18.63,81.9
04/05/2019 16:00,124,742.79,34,13.28,80.51,4855.7,220.02,0.7,3919,,1716,3240,65.83,1,,,1266,5.62,,0,,,291.5,37,,8.66,55.8
04/05/2019 17:00,59,304.65,0,4.2,28.14,1878.69,84.94,0.7,2920,,842,1855,6.81,0,,,286,2.68,,0,,,174.6,2,,2.06,33.8
04/05/2019 18:00,16,65.07,0,0.29,3.43,216.67,15.91,0.7,1481,,352,707.5,0,0,,,3,1,,0,,,50.5,0,,0.18,11.6
04/05/2019 19:00,1,0.29,0,1.67E-16,0.46,0.0725,2.1,0.7,743,,217,60,-1.11E-16,0,,,0,0,,0,,,1.1,0,,0.04,2.7
04/05/2019 20:00,0,0,0,0,0,0,0,0.7,618,,0,3,0,-3.47E-18,,,0,0,,0,,,0,0,,0.03,0.3
04/05/2019 21:00,0,0,0,0,0,0,0,0.7,597,,2.84E-14,0.5,0,0,,,0,-1.39E-17,,0,,,0,0,,0.02,0.3
04/05/2019 22:00,0,0,0,0.01,0,0,0,0.7,576,,0,0,0,2.17E-19,,,0,0,,0,,,0,0,,0.02,0.3
04/05/2019 23:00,0,0,0,0.01,0,0,0,0.7,577,,0,4.44E-16,-3.47E-18,0,,,0,0,,0,,,0,0,,0.03,0.3
05/05/2019 00:00,0,0,0,0.01,0,0,0,0.7,575,,0,0,0,1.08E-19,,,0,0,,0,,,0,0,,0.05,0.3
05/05/2019 01:00,0,0,0,1.73E-18,-5.55E-17,0,-2.78E-17,0.7,574,,-4.44E-16,0.5,-2.78E-17,0,,,0,0,,0,,,0,0,,0.05,0.3
05/05/2019 02:00,0,0,0,0.01,0.91,0,0.04,0.7,572,,0,0.5,0,0,,,0,0,,0,,,0,-2.22E-16,,0.02,0.3
05/05/2019 03:00,4,0,11,-8.67E-18,3.2,20.2775,3.65,0.7,564,,-7.11E-15,0.5,15.36,0,,,1,2,,0,,,0,5,,0.03,0.3
05/05/2019 04:00,13,27.45,81,1.12,47.41,837.835,42.59,0.7,442,,224,13,104.89,-2.78E-17,,,115,3.3,,0,,,0,58,,1.22,0.4
05/05/2019 05:00,41,187.04,158,13.21,165.77,3921.445,142.24,0.7,300,,496,470,351.71,1,,,965,5.45,,0,,,0.4,164,,5.87,2.8
05/05/2019 06:00,79,477.09,237,32.38,348.41,8203.99,296.46,0.7,991,,1533,1500,637.16,2,,,2341,5.71,,0,,,21.8,274,,13.27,10.7
05/05/2019 07:00,126,831.75,297,55.02,499.21,12796.9675,453.05,0.7,2552,,3046,2735,870.52,4,,,3492,23.79,,0,,,89.3,326,,21.45,24.5
05/05/2019 08:00,162,1102.64,381,85.54,616.24,15696.6975,590.36,0.7,3707,,4386,4260,1036.54,6,,,4389,30.65,,0,,,192.4,387,,32.02,36.9
05/05/2019 09:00,192,1578.64,437,109.99,713.13,17316.215,658.33,0.7,4308,,5134,4765,1143.69,8,,,4793,26.72,,0,,,320,410,,37.43,40.9
05/05/2019 10:00,224,1685.05,511,128.17,761.16,17452.29,661.57,0.7,4736,,5357,4420,1183.38,10,,,4886,27.35,,0,,,425.1,333,,40.57,56.8
05/05/2019 11:00,233,1758.14,462,146.22,735.99,16823.055,639.17,0.7,4973,,5202,4280,1149.77,10,,,4991,26.83,,0,,,475.3,390,,39,57.2
